Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:20_9776887f8f53e55d749c25e7f7af604a&STYLE=20_9776887f8f53e55d749c25e7f7af604a&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,95.03652300918475,95.03652300918475,95.03652300918475,95.03652300918475,714.0,0.0008271916851499235,0.0,95,95,95,95,95,95,95,95,95,95,95
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:21&STYLE=21&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,9,21.91569465988626,7.87640199996531,48.825457983184606,714.0,0.0024815750554497704,0.0,9,9,49,49,49,49,49,49,49,49,49
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:21_58f7168855c568195d3ae4cd5f47a1e8&STYLE=21_58f7168855c568195d3ae4cd5f47a1e8&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,7.194504956714809,7.194504956714809,7.194504956714809,7.194504956714809,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:21_6dc8752d77b84b8a4d5e43b07398f70f&STYLE=21_6dc8752d77b84b8a4d5e43b07398f70f&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,37.08781598834321,37.08781598834321,37.08781598834321,37.08781598834321,714.0,0.0008271916851499235,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:21_d3a24f8b0619ace09dcf14da339a8b6c&STYLE=21_d3a24f8b0619ace09dcf14da339a8b6c&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,4,0,8.026942959986627,13.109153980622068,8.026942959986627,25.667834968771785,714.0,0.003308766740599694,0.0,11,11,26,26,26,26,26,26,26,26,26
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:22&STYLE=22&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,7.437836029566824,7.923885015770793,7.437836029566824,8.409934001974761,714.0,0.001654383370299847,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:22_210c51a3c1c2e0cc903efabdd5984e34&STYLE=22_210c51a3c1c2e0cc903efabdd5984e34&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,64.76944300811738,64.76944300811738,64.76944300811738,64.76944300811738,714.0,0.0008271916851499235,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:22_2b67a027058ea3381b18d6390512ac92&STYLE=22_2b67a027058ea3381b18d6390512ac92&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,6.676349963527173,6.676349963527173,6.676349963527173,6.676349963527173,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:22_575b884666da330847fbb38ecb7658c4&STYLE=22_575b884666da330847fbb38ecb7658c4&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,11.375178000889719,11.375178000889719,11.375178000889719,11.375178000889719,714.0,0.0008271916851499235,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:22_8521f00d0656759b3977682f60a950aa&STYLE=22_8521f00d0656759b3977682f60a950aa&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,9.068149025551975,9.889993525575846,9.068149025551975,10.711838025599718,714.0,0.001654383370299847,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:23&STYLE=23&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,10,10.23471966618672,9.098996000830084,11.534376011695713,714.0,0.0024815750554497704,0.0,10,10,12,12,12,12,12,12,12,12,12
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:23_24121abac08b0a92a69dae33ace28dae&STYLE=23_24121abac08b0a92a69dae33ace28dae&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,12,25.764632009668276,11.619825032539666,39.909438986796886,714.0,0.001654383370299847,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:23_a020d0fcc05cb9600dcf1753b067847d&STYLE=23_a020d0fcc05cb9600dcf1753b067847d&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,7,12.775186041835696,6.571732053998858,18.978640029672533,714.0,0.001654383370299847,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:24&STYLE=24&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,6.84066500980407,6.84066500980407,6.84066500980407,6.84066500980407,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:24_025515714a24989ff361a36aa2f7b118&STYLE=24_025515714a24989ff361a36aa2f7b118&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,50.03098997985944,67.26796700968407,50.03098997985944,84.5049440395087,714.0,0.001654383370299847,0.0,85,85,85,85,85,85,85,85,85,85,85
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:24_a523443715212c46bbac2afeb3571641&STYLE=24_a523443715212c46bbac2afeb3571641&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,8,8.131187496474013,7.7105669770389795,8.551808015909046,714.0,0.001654383370299847,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:24_e0a1537812d8a60dbb0e526731353f6e&STYLE=24_e0a1537812d8a60dbb0e526731353f6e&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,171.08167702099308,171.08167702099308,171.08167702099308,171.08167702099308,714.0,0.0008271916851499235,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:25&STYLE=25&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,11.152520950417966,11.152520950417966,11.152520950417966,11.152520950417966,714.0,0.0008271916851499235,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:26&STYLE=26&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,8,7.9098406713455915,6.479698000475764,9.32481198105961,714.0,0.0024815750554497704,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:26_47ad3ea1018ac8bca53a8e2523bf3aa7&STYLE=26_47ad3ea1018ac8bca53a8e2523bf3aa7&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,17.072668997570872,17.072668997570872,17.072668997570872,17.072668997570872,714.0,0.0008271916851499235,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:26_f4a102144ef21c696040684ec2be4310&STYLE=26_f4a102144ef21c696040684ec2be4310&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,7,0,9,20.725317008327693,8.732173009775579,68.8427800196223,714.0,0.005790341796049464,0.0,9,10,30,30,69,69,69,69,69,69,69
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:27&STYLE=27&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,31,27.140594689020265,8.573058003094047,42.2556180274114,714.0,0.0024815750554497704,0.0,31,31,42,42,42,42,42,42,42,42,42
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:27_a9f378b38193f9ecad43a19246ff243f&STYLE=27_a9f378b38193f9ecad43a19246ff243f&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,9.27999900886789,9.819770988542587,9.27999900886789,10.359542968217283,714.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:27_bc5479e4121e5e271cdc6ed7b0148c6b&STYLE=27_bc5479e4121e5e271cdc6ed7b0148c6b&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,12.012040009722114,12.012040009722114,12.012040009722114,12.012040009722114,714.0,0.0008271916851499235,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28&STYLE=28&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,6.70338497729972,6.70338497729972,6.70338497729972,6.70338497729972,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28_9ac3035adac8559591bba86f1226910d&STYLE=28_9ac3035adac8559591bba86f1226910d&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,65.09563204599544,65.09563204599544,65.09563204599544,65.09563204599544,714.0,0.0008271916851499235,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28_c3b00b978798b9b30731b0e452f2d53c&STYLE=28_c3b00b978798b9b30731b0e452f2d53c&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,11.371911969035864,12.977791979210451,11.371911969035864,14.583671989385039,714.0,0.001654383370299847,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28_d0824997e09b5ed805b08f589f975a23&STYLE=28_d0824997e09b5ed805b08f589f975a23&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,10.050202021375299,12.32522350619547,10.050202021375299,14.600244991015643,714.0,0.001654383370299847,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28_f14000f20c1a26df58864374e81a8c36&STYLE=28_f14000f20c1a26df58864374e81a8c36&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,8,20.851831504842266,7.846591004636139,33.857072005048394,714.0,0.001654383370299847,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:28_f22d010d8cfd70f64ea11567fc665a2d&STYLE=28_f22d010d8cfd70f64ea11567fc665a2d&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,9.06250299885869,9.446279495023191,9.06250299885869,9.830055991187692,714.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:29_5433a9eae12254a73f4d13f143fa6438&STYLE=29_5433a9eae12254a73f4d13f143fa6438&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,10.069607000332326,10.069607000332326,10.069607000332326,10.069607000332326,714.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:29_6a8fbea12009369196f16510711184d8&STYLE=29_6a8fbea12009369196f16510711184d8&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,7,7.121415983419865,6.861192989163101,7.38163897767663,714.0,0.001654383370299847,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:29_7f98ee95f1ff724f35012ebfa996359e&STYLE=29_7f98ee95f1ff724f35012ebfa996359e&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,6.515193032100797,6.515193032100797,6.515193032100797,6.515193032100797,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:29_c2dbe5a13061c06a2e443ef9ce52b94b&STYLE=29_c2dbe5a13061c06a2e443ef9ce52b94b&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,9,51.079840515740216,8.68852500570938,93.47115602577105,714.0,0.001654383370299847,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:29_cf533aa32e3800af363127976d718f85&STYLE=29_cf533aa32e3800af363127976d718f85&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,77.79976300662383,77.79976300662383,77.79976300662383,77.79976300662383,714.0,0.0008271916851499235,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:30_428faec0835198292258c1f11e29db81&STYLE=30_428faec0835198292258c1f11e29db81&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,40.798005007673055,40.798005007673055,40.798005007673055,40.798005007673055,714.0,0.0008271916851499235,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:30_a31ec65e6920c64d9a8738329ee3f1d5&STYLE=30_a31ec65e6920c64d9a8738329ee3f1d5&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,7.081835996359587,7.081835996359587,7.081835996359587,7.081835996359587,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:30_c9dd9805c7d1f0b8d3372d7451d27aa7&STYLE=30_c9dd9805c7d1f0b8d3372d7451d27aa7&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,4,0,10,10.059992491733283,9.367620979901403,10.481856996193528,714.0,0.003308766740599694,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:31&STYLE=4&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,6,0,9,8.351754668789605,6.56564999371767,10.162880003917962,714.0,0.004963150110899541,0.0,9,9,9,9,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:31_a400bd563e799dc87b3d21e3425534b1&STYLE=31_a400bd563e799dc87b3d21e3425534b1&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,7.480016036424786,7.480016036424786,7.480016036424786,7.480016036424786,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:31_f5596cde36f55486ed30823633fc13ed&STYLE=31_f5596cde36f55486ed30823633fc13ed&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,9,40.38995099836029,8.74762301100418,72.0322789857164,714.0,0.001654383370299847,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:32&STYLE=32&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,11,26.55582400620915,10.732494993135333,42.37915301928297,714.0,0.001654383370299847,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:33&STYLE=33&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,107.79658099636436,107.79658099636436,107.79658099636436,107.79658099636436,714.0,0.0008271916851499235,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:33_4a17471d5c40255d84fb8bb753fa83bd&STYLE=33_4a17471d5c40255d84fb8bb753fa83bd&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,10.19704999634996,10.19704999634996,10.19704999634996,10.19704999634996,714.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:33_565978ede232c72e75a94f849d6cb4d1&STYLE=33_565978ede232c72e75a94f849d6cb4d1&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,6.720406992826611,6.720406992826611,6.720406992826611,6.720406992826611,714.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:33_8e62b9151b76e7cf84ea4720f2f45d3a&STYLE=33_8e62b9151b76e7cf84ea4720f2f45d3a&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,4,0,7.042902987450361,9.43850250041578,7.042902987450361,13.134327018633485,714.0,0.003308766740599694,0.0,10,10,13,13,13,13,13,13,13,13,13
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_3027fd07f82f98e246877eef00b2948b&STYLE=34_3027fd07f82f98e246877eef00b2948b&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,9,10.415159670325616,8.52724799187854,13.996503024827689,714.0,0.0024815750554497704,0.0,9,9,14,14,14,14,14,14,14,14,14
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_78825a78a21ee11581acc26ba89c14e0&STYLE=34_78825a78a21ee11581acc26ba89c14e0&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,9.932451997883618,9.932451997883618,9.932451997883618,9.932451997883618,714.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_7a054ce23e3a3b45de73096a3c6ae63e&STYLE=34_7a054ce23e3a3b45de73096a3c6ae63e&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,9.503036038950086,9.503036038950086,9.503036038950086,9.503036038950086,714.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_9eb34872f8ea28c5a5c84998f89cc26e&STYLE=34_9eb34872f8ea28c5a5c84998f89cc26e&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,8.627568022347987,8.627568022347987,8.627568022347987,8.627568022347987,714.0,0.0008271916851499235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_ba60f3e039017449f0b25761261e2477&STYLE=34_ba60f3e039017449f0b25761261e2477&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,62.918036011978984,62.918036011978984,62.918036011978984,62.918036011978984,714.0,0.0008271916851499235,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_c08647a53b3b1d6406815075c3cb9a4a&STYLE=34_c08647a53b3b1d6406815075c3cb9a4a&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,8,8.62932947347872,7.648990955203772,9.609667991753668,714.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:34_c5e44c3940f21951a73a84d9977355dc&STYLE=34_c5e44c3940f21951a73a84d9977355dc&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,11,12.845984330245605,9.592668968252838,18.231403024401516,714.0,0.0024815750554497704,0.0,11,11,18,18,18,18,18,18,18,18,18
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:35&STYLE=35&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,10,11.01380899005259,9.070612955838442,14.430442010052502,714.0,0.0024815750554497704,0.0,10,10,14,14,14,14,14,14,14,14,14
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:35_7425f7043d1764e5f06c15f4a3fe6c42&STYLE=35_7425f7043d1764e5f06c15f4a3fe6c42&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,8,26.213708973955363,7.528154994361103,44.89926295354962,714.0,0.001654383370299847,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:35_b904e4d22fa91e4026c95813a36ba023&STYLE=35_b904e4d22fa91e4026c95813a36ba023&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,7,16.946011019172147,6.553109036758542,27.33891300158575,714.0,0.001654383370299847,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:36&STYLE=36&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,2,0,7.388954982161522,26.20879898313433,7.388954982161522,45.02864298410714,714.0,0.001654383370299847,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:36_6713d97aad56874fa9a1b982ab0b7e57&STYLE=36_6713d97aad56874fa9a1b982ab0b7e57&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,1,0,116.71795003348961,116.71795003348961,116.71795003348961,116.71795003348961,714.0,0.0008271916851499235,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:36_918c3c71a83d3e5fd7f9dc1a8005cb75&STYLE=36_918c3c71a83d3e5fd7f9dc1a8005cb75&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,4,0,9,11.394879256840795,7.883396989200264,17.480250040534884,714.0,0.003308766740599694,0.0,12,12,17,17,17,17,17,17,17,17,17
GET,/geoserver/ows?service=WMS&request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:38&STYLE=38&version=1.3.0&sld_version=1.1.0&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on,3,0,8,25.109654350671917,5.87472302140668,61.86076800804585,714.0,0.0024815750554497704,0.0,8,8,62,62,62,62,62,62,62,62,62
